2025-11-14 08:09:00,958 - reasoning_library.security - CRITICAL - [SECURITY] CODE_INJECTION | Severity: CRITICAL | Source: test | Action: blocked | Event ID: c221090777552aad | Patterns: eval\s*\(, __import__\s*\( - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:33:50,327 - reasoning_library.security - WARNING - [SECURITY] SUSPICIOUS_PATTERN | Severity: MEDIUM | Source: validation.string_list.test_field | Action: blocked | Event ID: 20ba44756417de51 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:303
2025-11-14 11:33:50,327 - reasoning_library.security - WARNING - [SECURITY] SUSPICIOUS_PATTERN | Severity: MEDIUM | Source: validation.string_list.test_field | Action: blocked | Event ID: 2d03c5d3675385c8 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:303
2025-11-14 11:33:50,327 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: validation.string_list.test_field | Action: unknown | Event ID: c59f5eae0b769168 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:33:50,327 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: validation.string_list.test_field | Action: unknown | Event ID: 16a1c71e070dd15f | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:33:50,327 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: validation.string_list.test_field | Action: unknown | Event ID: 78cf32fd2e40cecb | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:33:50,327 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: validation.string_list.test_field | Action: unknown | Event ID: e1c067e7a998ad01 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:33:50,327 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: validation.string_list.test_field | Action: unknown | Event ID: 6ae791051e1a18c7 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:33:50,327 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: validation.string_list.test_field | Action: unknown | Event ID: e7ed62a785568ae7 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:33:50,327 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: validation.string_list.test_field | Action: unknown | Event ID: 4fea71abcb11582f | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:33:50,327 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: validation.string_list.test_field | Action: unknown | Event ID: 279b5b21d8fe5ef8 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:33:50,327 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: validation.string_list.test_field | Action: unknown | Event ID: 9b015777dd48fc80 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:33:50,327 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: validation.string_list.test_field | Action: unknown | Event ID: 9e5e5d8a7f7592be | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:33:50,327 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: validation.string_list.test_field | Action: unknown | Event ID: 3a936e4119d53b58 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:33:50,327 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: validation.string_list.test_field | Action: unknown | Event ID: d5c363eea2661d29 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:33:50,327 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: validation.string_list.test_field | Action: unknown | Event ID: e9bbb0b49447fc56 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:33:50,327 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: validation.string_list.test_field | Action: unknown | Event ID: ba5e384920ce13a1 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:33:50,327 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: validation.string_list.test_field | Action: unknown | Event ID: a5b7e81c8bb3b623 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:33:50,327 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: validation.string_list.test_field | Action: unknown | Event ID: 1ea555cf0726f339 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:33:50,327 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: validation.string_list.test_field | Action: unknown | Event ID: 92d3eb0c31a60cbd | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:33:50,327 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: validation.string_list.test_field | Action: unknown | Event ID: 6b2025fc844ad746 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:33:50,327 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: validation.string_list.test_field | Action: unknown | Event ID: 99122a8fc2b9859e | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:33:50,327 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: validation.string_list.test_field | Action: unknown | Event ID: 2ce170ad864308a8 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:33:50,327 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: validation.string_list.test_field | Action: unknown | Event ID: 08e038c0e215fe5b | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:33:50,327 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: validation.string_list.test_field | Action: unknown | Event ID: e043a688aa8a8f2e | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:33:50,328 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: validation.string_list.test_field | Action: unknown | Event ID: 83fdaf8d408428c4 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:33:50,328 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: validation.string_list.test_field | Action: unknown | Event ID: 9e60c96d8a7fa808 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:33:50,328 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: validation.string_list.test_field | Action: unknown | Event ID: b596a525f05558f7 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:33:50,328 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: validation.string_list.test_field | Action: unknown | Event ID: 2b1a5405393a27f5 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:33:50,328 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: validation.string_list.test_field | Action: unknown | Event ID: 2aacd2691b25e767 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:33:50,328 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: validation.string_list.test_field | Action: unknown | Event ID: f6a973b53a0e6b6a | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:33:50,328 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: validation.string_list.test_field | Action: unknown | Event ID: afd56d4af229c2e8 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:33:50,328 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: validation.string_list.test_field | Action: unknown | Event ID: c8a608794b459c78 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:33:50,328 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: validation.string_list.test_field | Action: unknown | Event ID: 9414a86097119d08 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:33:50,328 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: validation.string_list.test_field | Action: unknown | Event ID: 35d9158953bd2156 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:33:50,328 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: validation.string_list.test_field | Action: unknown | Event ID: 23e83767e4e4e4da | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:33:50,328 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: validation.string_list.test_field | Action: unknown | Event ID: e47cb6faf87bff4a | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:33:50,328 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: validation.string_list.test_field | Action: unknown | Event ID: ef299b039e641508 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:33:50,328 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: validation.string_list.test_field | Action: unknown | Event ID: c621de421fa760cc | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:33:50,328 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: validation.string_list.test_field | Action: unknown | Event ID: 4ac41df86264e211 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:33:50,328 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: validation.string_list.test_field | Action: unknown | Event ID: 2efe979459b77783 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:33:50,328 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: validation.string_list.test_field | Action: unknown | Event ID: 51afa48cf1664b50 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:33:50,328 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: validation.string_list.test_field | Action: unknown | Event ID: 072fc4733be2e377 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:33:50,328 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: validation.string_list.test_field | Action: unknown | Event ID: bdeebd08fa4cc7c7 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:33:50,328 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: validation.string_list.test_field | Action: unknown | Event ID: 7fbbbf84d6ea207d | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:33:50,328 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: validation.string_list.test_field | Action: unknown | Event ID: a6d547e1b47bfc79 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:33:50,328 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: validation.string_list.test_field | Action: unknown | Event ID: 637da040d91e49c2 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:33:50,328 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: validation.string_list.test_field | Action: unknown | Event ID: ffc9f65bc4d606fb | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:33:50,328 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: validation.string_list.test_field | Action: unknown | Event ID: 0ec4f190fdbf522f | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:33:50,328 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: validation.string_list.test_field | Action: unknown | Event ID: fbe6381210beb8c6 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:33:50,328 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: validation.string_list.test_field | Action: unknown | Event ID: 0c78eec9d0ca1589 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
